,genome_id,genome_name,taxon_id,ampicillin,amoxicillin_clavulanic_acid,cefoxitin,ceftriaxone,chloramphenicol,ciprofloxacin,gentamicin,streptomycin,tetracycline,trimethoprim_sulphamethoxazole,meropenem,cefepime,ceftazidime,piperacillin_tazobactam,amikacin,ampicillin_sulbactam,cefotaxime,cefalothin,ertapenem,imipenem,levofloxacin,nitrofurantoin,tigecycline,cefazolin,aztreonam,cefuroxime,tobramycin,trimethoprim,amoxicillin,colistin,norfloxacin,sulfamethoxazole
1143,562.22829,Escherichia coli O6:H1 strain ECO0441,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,susceptible,,,
1144,562.22832,Escherichia coli O6:H1 strain ECO0444,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,resistant,,,
1145,562.22833,Escherichia coli O6:H1 strain ECO0445,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,susceptible,,,
1146,562.22836,Escherichia coli O6:H1 strain ECO0448,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,resistant,,,
1147,562.22846,Escherichia coli O6:H1 strain ECO0461,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,susceptible,,,
1148,562.22856,Escherichia coli O6:H1 strain ECO0473,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,resistant,,,
1149,562.22857,Escherichia coli O6:H1 strain ECO0475,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,resistant,,,susceptible,,,
1150,562.22871,Escherichia coli O6:H1 strain ECO0489,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,resistant,,,
1151,562.22884,Escherichia coli O6:H1 strain ECO0490,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,resistant,,,
1152,562.22899,Escherichia coli O6:H1 strain ECO0506,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,susceptible,,,
1153,562.22904,Escherichia coli O6:H1 strain ECO0511,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,susceptible,,,
1154,562.22911,Escherichia coli O6:H1 strain ECO0518,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1155,562.22914,Escherichia coli O6:H1 strain ECO0522,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1156,562.22916,Escherichia coli O6:H1 strain ECO0525,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1157,562.22941,Escherichia coli O6:H1 strain ECO0553,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1158,562.22943,Escherichia coli O6:H1 strain ECO0555,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,intermediate,,,susceptible,,,susceptible,,,
1159,562.22944,Escherichia coli O6:H1 strain ECO0556,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1160,562.23139,Escherichia coli O6:H1 strain ECO0561,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,intermediate,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1161,562.22949,Escherichia coli O6:H1 strain ECO0562,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1162,562.22957,Escherichia coli O6:H1 strain ECO0573,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1163,562.22959,Escherichia coli O6:H1 strain ECO0575,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1164,562.22961,Escherichia coli O6:H1 strain ECO0579,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1165,562.23936,Escherichia coli O6:H1 strain ECO0582,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1166,562.22965,Escherichia coli O6:H1 strain ECO0588,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1167,562.22967,Escherichia coli O6:H1 strain ECO0590,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1168,562.22968,Escherichia coli O6:H1 strain ECO0591,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1169,562.22974,Escherichia coli O6:H1 strain ECO0597,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1170,562.22975,Escherichia coli O6:H1 strain ECO0598,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1171,562.22978,Escherichia coli O6:H1 strain ECO0601,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1172,562.22979,Escherichia coli O6:H1 strain ECO0602,562,,resistant,,,,susceptible,resistant,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1173,562.22983,Escherichia coli O6:H1 strain ECO0606,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1174,562.22986,Escherichia coli O6:H1 strain ECO0610,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1175,562.23000,Escherichia coli O6:H1 strain ECO0625,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1176,562.23789,Escherichia coli O6:H1 strain ECO0630,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1177,562.23009,Escherichia coli O6:H1 strain ECO0635,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1178,562.23037,Escherichia coli O6:H1 strain ECO0673,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1179,562.23038,Escherichia coli O6:H1 strain ECO0674,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1180,562.23041,Escherichia coli O6:H1 strain ECO0702,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1181,562.23069,Escherichia coli O6:H1 strain ECO0705,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1182,562.23071,Escherichia coli O6:H1 strain ECO0707,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1183,562.23072,Escherichia coli O6:H1 strain ECO0708,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1184,562.23080,Escherichia coli O6:H1 strain ECO0717,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1185,562.23086,Escherichia coli O6:H1 strain ECO0725,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1186,562.23089,Escherichia coli O6:H1 strain ECO0730,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1187,562.23091,Escherichia coli O6:H1 strain ECO0732,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1188,562.23094,Escherichia coli O6:H1 strain ECO0735,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,intermediate,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1189,562.23097,Escherichia coli O6:H1 strain ECO0738,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1190,562.23932,Escherichia coli O6:H1 strain ECO0744,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,intermediate,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1191,562.23103,Escherichia coli O6:H1 strain ECO0746,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1192,562.23107,Escherichia coli O6:H1 strain ECO0751,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1193,562.23797,Escherichia coli O6:H1 strain ECO0755,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1194,562.23119,Escherichia coli O6:H1 strain ECO0770,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1195,562.23183,Escherichia coli O6:H1 strain ECO0800,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1196,562.23187,Escherichia coli O6:H1 strain ECO0808,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1197,562.23201,Escherichia coli O6:H1 strain ECO0823,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1198,562.23209,Escherichia coli O6:H1 strain ECO0832,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1199,562.23218,Escherichia coli O6:H1 strain ECO0841,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1200,562.23219,Escherichia coli O6:H1 strain ECO0842,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1201,562.23230,Escherichia coli O6:H1 strain ECO0854,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1202,562.23234,Escherichia coli O6:H1 strain ECO0858,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1203,562.23156,Escherichia coli O6:H1 strain ECO0864,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1204,562.23237,Escherichia coli O6:H1 strain ECO0865,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1205,562.23243,Escherichia coli O6:H1 strain ECO0871,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1206,562.23247,Escherichia coli O6:H1 strain ECO0875,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1207,562.23249,Escherichia coli O6:H1 strain ECO0877,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1208,562.23160,Escherichia coli O6:H1 strain ECO0882,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1209,562.23266,Escherichia coli O6:H1 strain ECO0901,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1210,562.23271,Escherichia coli O6:H1 strain ECO0916,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1211,562.23291,Escherichia coli O6:H1 strain ECO0938,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1212,562.23293,Escherichia coli O6:H1 strain ECO0941,562,,susceptible,,,,susceptible,susceptible,,,,,,intermediate,susceptible,,,resistant,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1213,562.23294,Escherichia coli O6:H1 strain ECO0942,562,,susceptible,,,,susceptible,susceptible,,,,,,intermediate,susceptible,,,resistant,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1214,562.23295,Escherichia coli O6:H1 strain ECO0943,562,,susceptible,,,,susceptible,susceptible,,,,,,intermediate,susceptible,,,resistant,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1215,562.23816,Escherichia coli O6:H1 strain ECO0947,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1216,562.23309,Escherichia coli O6:H1 strain ECO0961,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1217,562.23310,Escherichia coli O6:H1 strain ECO0962,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1218,562.23421,Escherichia coli O6:H1 strain ECO0984,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1219,562.23422,Escherichia coli O6:H1 strain ECO0985,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1220,562.23426,Escherichia coli O6:H1 strain ECO0989,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1221,562.23464,Escherichia coli O6:H1 strain ECO1028,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
1222,562.23471,Escherichia coli O6:H1 strain ECO1037,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1223,562.23912,Escherichia coli O6:H1 strain ECO1065,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1224,562.23489,Escherichia coli O6:H1 strain ECO1068,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1225,562.23459,Escherichia coli O6:H1 strain ECO1083,562,,resistant,,,,susceptible,resistant,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1226,562.23334,Escherichia coli O6:H1 strain ECO1097,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
1227,562.23929,Escherichia coli O6:H1 strain ECO1113,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1228,562.23358,Escherichia coli O6:H1 strain ECO1124,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
1229,562.23925,Escherichia coli O6:H1 strain ECO1167,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
