,genome_id,genome_name,taxon_id,amoxicillin_clavulanic_acid,ampicillin,azithromycin,cefoxitin,ceftiofur,chloramphenicol,ciprofloxacin,gentamicin,kanamycin,nalidixic_acid,streptomycin,sulfonamides,tetracycline,trimethoprim_sulphamethoxazole,spectinomycin,trimethoprim,ceftazidime,ceftriaxone,sulfisoxazole,netilmicin,cephalosporins,furazolidone
831,28901.8706,Salmonella enterica strain CVM N38856,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
832,28901.8707,Salmonella enterica strain CVM N38857,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,resistant,susceptible,,,
833,28901.8708,Salmonella enterica strain CVM N38859,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
834,28901.8709,Salmonella enterica strain CVM N38862,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
835,28901.8710,Salmonella enterica strain CVM N38863,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
836,28901.8711,Salmonella enterica strain CVM N38865,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,susceptible,resistant,,,
837,28901.8712,Salmonella enterica strain CVM N38866,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
838,28901.8713,Salmonella enterica strain CVM N38867,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
839,28901.8714,Salmonella enterica strain CVM N38872,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
840,28901.8715,Salmonella enterica strain CVM N38875,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
841,28901.8716,Salmonella enterica strain CVM N38877,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
842,28901.8717,Salmonella enterica strain CVM N38878,28901,resistant,resistant,susceptible,intermediate,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
843,28901.8718,Salmonella enterica strain CVM N38879,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
844,28901.8719,Salmonella enterica strain CVM N38880,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,,,resistant,susceptible,,,
845,28901.8720,Salmonella enterica strain CVM N38881,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
846,28901.8721,Salmonella enterica strain CVM N38883,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
847,28901.8722,Salmonella enterica strain CVM N38884,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
848,28901.8723,Salmonella enterica strain CVM N38887,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
849,28901.8724,Salmonella enterica strain CVM N38888,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
850,28901.8725,Salmonella enterica strain CVM N38889,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
851,28901.8726,Salmonella enterica strain CVM N38890,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
852,28901.8728,Salmonella enterica strain CVM N38892,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
853,28901.8727,Salmonella enterica strain CVM N38895,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
854,28901.8729,Salmonella enterica strain CVM N38896,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
855,28901.8730,Salmonella enterica strain CVM N38897,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
856,28901.8731,Salmonella enterica strain CVM N38898,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
857,28901.8732,Salmonella enterica strain CVM N38899,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
858,28901.8733,Salmonella enterica strain CVM N38900,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
859,28901.8734,Salmonella enterica strain CVM N38901,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
860,28901.8735,Salmonella enterica strain CVM N38902,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
861,28901.8736,Salmonella enterica strain CVM N38904,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
862,28901.8737,Salmonella enterica strain CVM N38905,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
863,28901.8738,Salmonella enterica strain CVM N38906,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
864,28901.8739,Salmonella enterica strain CVM N38907,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
865,28901.8740,Salmonella enterica strain CVM N38908,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
866,28901.8741,Salmonella enterica strain CVM N38911,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
867,28901.8742,Salmonella enterica strain CVM N38912,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
868,28901.8743,Salmonella enterica strain CVM N38913,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
869,28901.8744,Salmonella enterica strain CVM N38915,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
870,28901.8745,Salmonella enterica strain CVM N38916,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
871,28901.8746,Salmonella enterica strain CVM N38918,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
872,28901.8747,Salmonella enterica strain CVM N38919,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
873,28901.8748,Salmonella enterica strain CVM N38920,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,susceptible,resistant,,,
874,28901.8749,Salmonella enterica strain CVM N38922,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,,,resistant,susceptible,,,
875,28901.8750,Salmonella enterica strain CVM N38923,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
876,28901.8751,Salmonella enterica strain CVM N38924,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
877,28901.8752,Salmonella enterica strain CVM N38926,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
878,28901.8753,Salmonella enterica strain CVM N38927,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
879,28901.8754,Salmonella enterica strain CVM N38928,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
880,28901.8755,Salmonella enterica strain CVM N38930,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
881,28901.8756,Salmonella enterica strain CVM N38931,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
882,28901.8757,Salmonella enterica strain CVM N38932,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,susceptible,resistant,,,
883,28901.8758,Salmonella enterica strain CVM N38933,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
884,28901.8759,Salmonella enterica strain CVM N38934,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
885,28901.8760,Salmonella enterica strain CVM N38935,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,resistant,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
886,28901.8761,Salmonella enterica strain CVM N38936,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
887,28901.8762,Salmonella enterica strain CVM N38937,28901,intermediate,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
888,28901.8763,Salmonella enterica strain CVM N38938,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
889,28901.8764,Salmonella enterica strain CVM N38939,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
